datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
02-05-2020 00:00,1086.0356000000002,27.189752197265648,0.01901679,0.030769348,19.973600725761703,25.627252197265648,0.019245671,0.06552124,4.304698880660007,23.642877197265648,0.017933415,0.15209961,2.5842196361333336,0,0,1
02-05-2020 01:00,1050.7269,27.139978027343773,0.019169373,0.03477478,19.23191286568095,25.389978027343773,0.019108338,0.05557251,4.703091319017428,23.530603027343773,0.01783423,0.14324951,2.6068017114924875,0,0,1
02-05-2020 02:00,1010.9351,27.094506835937523,0.019283695,0.04185486,18.14451629776025,25.203881835937523,0.019001408,0.049118042,5.298170223711332,23.414819335937523,0.01771967,0.1338501,2.59058686931236,0,0,1
02-05-2020 03:00,994.0941,27.048364257812523,0.01937517,0.051330566,16.898446845741173,25.048364257812523,0.018909777,0.04849243,5.544029715619398,23.321801757812523,0.01760515,0.123413086,2.3785905299653245,0,0,1
02-05-2020 04:00,968.5888,27.043572998046898,0.019367533,0.0619812,18.111782803759723,24.918572998046898,0.018841105,0.051818848,5.649649573742721,23.277947998046898,0.01751359,0.11791992,2.2291938860886247,0,0,1
02-05-2020 05:00,938.6305,27.018090820312523,0.019397989,0.06741333,19.38268036249548,24.814965820312523,0.018772379,0.05456543,5.69810261517691,23.244653320312523,0.017437235,0.11526489,2.2381405899028994,0,0,1
02-05-2020 06:00,895.8396,27.057458496093773,0.019504793,0.076812744,20.151404872791577,24.963708496093773,0.018848665,0.046722412,6.669747538442703,23.252770996093773,0.01739145,0.10839844,2.590139104649817,0,0,1
02-05-2020 07:00,920.253,27.490747070312523,0.019336984,0.08758545,23.957651082903688,25.725122070312523,0.01926069,0.041763306,9.109031525772892,23.740747070312523,0.01762037,0.10229492,3.3133864558993245,0,0,1
02-05-2020 08:00,947.2906,28.0747009277344,0.018856348,0.096221924,27.99524659271837,26.9809509277344,0.019535365,0.051101685,11.460344357734265,24.7934509277344,0.01756698,0.08370972,4.209957267743704,0,0,1
02-05-2020 09:00,958.5494,28.630792236328148,0.018543383,0.09170532,30.21176025596112,28.583917236328148,0.018848559,0.047073364,15.067410964360976,26.552667236328148,0.017025134,0.07394409,4.350115208908843,0,0,1
02-05-2020 10:00,976.6254,29.106652832031276,0.018329442,0.04977417,31.22592295129411,30.044152832031276,0.01835233,0.044326782,15.989697897170336,28.012902832031276,0.016780674,0.061203003,3.7366545980929535,0,0,1
02-05-2020 11:00,992.1751,29.544152832031276,0.018146144,0.037979126,30.26940957074847,31.262902832031276,0.018245326,0.039779663,15.221082662605673,28.997277832031276,0.016872035,0.052246094,2.5267628379760594,0,0,1
02-05-2020 12:00,1024.23,29.753045654296898,0.017932452,0.10064697,28.04584505856132,32.2061706542969,0.018252887,0.07342529,13.985560125672786,29.643670654296898,0.016871966,0.050216675,1.5941429685927355,0,0,1
02-05-2020 13:00,1032.2971,29.639978027343773,0.017749384,0.10772705,26.45875817946515,32.10872802734377,0.01817663,0.097717285,12.998684825394506,29.952478027343773,0.016948298,0.06726074,0.9939442714596508,0,0,1
02-05-2020 14:00,1041.2114,29.413964843750023,0.01767304,0.040802002,26.60004118722581,32.08583984375002,0.018123174,0.10494995,12.816748444123087,29.820214843750023,0.0169101,0.06640625,0.4591364630471092,0,0,1
02-05-2020 15:00,1044.0354,29.067834472656276,0.017703522,0.015132904,26.43268708268482,31.302209472656276,0.018016327,0.11105347,11.981662109164713,29.427209472656276,0.016765106,0.06918335,0.562009564220763,0,0,1
02-05-2020 16:00,1000.8685,28.616418457031276,0.017703528,0.018295288,25.43976794730822,30.147668457031276,0.01830625,0.10076904,10.23011114065704,28.553918457031276,0.016940588,0.07879639,0.976483978166415,0,0,1
02-05-2020 17:00,1005.508,28.136773681640648,0.017802754,0.033706665,24.306549206964487,28.808648681640648,0.018893758,0.088531494,8.400048351148685,27.136773681640648,0.017779866,0.09674072,1.0964048111454794,0,0,1
02-05-2020 18:00,1082.6293999999998,27.592675781250023,0.018100359,0.042434692,22.7756991935458,27.405175781250023,0.018992998,0.096466064,7.618736155671832,25.655175781250023,0.018382646,0.123931885,1.1677268057708214,0,0,1
02-05-2020 19:00,1181.8372,27.260583496093773,0.018413095,0.041152954,21.630647279575303,26.510583496093773,0.018802194,0.090911865,7.807657796271035,24.760583496093773,0.01835206,0.1459961,1.3004900054679591,0,0,1
02-05-2020 20:00,1204.7451,27.116723632812523,0.018580846,0.041641235,21.20873853415052,25.960473632812523,0.018573217,0.07803345,8.248987614330437,24.319848632812523,0.017924719,0.14245605,1.9496244655813109,0,0,1
02-05-2020 21:00,1194.4582,27.006127929687523,0.018649468,0.04927063,21.44108411183131,25.599877929687523,0.018473992,0.065826416,8.725039707738375,23.990502929687523,0.017642388,0.13079834,2.890932554637245,0,0,1
02-05-2020 22:00,1182.202,26.919305419921898,0.018680016,0.05241394,22.51346520912888,25.309930419921898,0.018458763,0.051239014,9.009699820578575,23.684930419921898,0.017451683,0.119506836,3.9278571062531737,0,0,1
02-05-2020 23:00,1136.3888000000002,26.826135253906276,0.01868013,0.052093506,23.680209276975727,25.076135253906276,0.018405471,0.04046631,9.610837553047569,23.451135253906276,0.017367873,0.10586548,4.494040605807238,0,0,1
03-05-2020 00:00,1114.5166000000002,26.736230468750023,0.018626895,0.05128479,25.034583696546164,24.814355468750023,0.01830646,0.034576416,10.111706972089545,23.283105468750023,0.017329898,0.106292725,4.906919504152596,0,0,1
03-05-2020 01:00,1074.8315,26.659356689453148,0.018588891,0.050582886,25.693672986612263,24.659356689453148,0.01823794,0.031677246,10.646685920113496,23.174981689453148,0.017307153,0.11730957,5.133860458623526,0,0,1
03-05-2020 02:00,1043.4265999999998,26.618341064453148,0.018604035,0.03466797,25.53536556247393,24.571466064453148,0.018207306,0.031044006,10.331180745358282,23.102716064453148,0.017253632,0.12786865,5.0706254981816645,0,0,1
03-05-2020 03:00,1009.8192,26.537500000000023,0.018649679,0.019729614,25.44886316184809,24.459375000000023,0.018169027,0.036392212,9.783163859661173,23.045312500000023,0.017200094,0.11898804,4.733091564899072,0,0,1
03-05-2020 04:00,1000.1077,26.491296386718773,0.018619034,0.013011932,25.9620220582964,24.366296386718773,0.018115494,0.037750244,9.472777681244876,23.014733886718773,0.017085526,0.10470581,4.295184719478846,0,0,1
03-05-2020 05:00,958.8411999999998,26.482629394531276,0.018504495,0.009235382,25.06555222949089,24.279504394531276,0.018092507,0.033432007,8.832489198861103,22.998254394531276,0.016948098,0.104003906,4.246895553842284,0,0,1
03-05-2020 06:00,876.8529000000001,26.675805664062523,0.018374966,0.013820648,23.31443860540827,24.472680664062523,0.018222379,0.03538513,8.597537668494487,23.035180664062523,0.01693301,0.1043396,4.137925721362419,0,0,1
03-05-2020 07:00,889.4286,27.5300231933594,0.018107826,0.020721436,27.066890713119907,25.6862731933594,0.018779213,0.035995483,10.697387747214636,23.6393981933594,0.017138893,0.10192871,3.9983988823764336,0,0,1
03-05-2020 08:00,899.1591,28.5251403808594,0.017764471,0.022766113,30.676630625019857,27.5876403808594,0.01866474,0.039535522,13.999537024335911,24.9313903808594,0.017047308,0.1026001,4.038838647066124,0,0,1
03-05-2020 09:00,901.198,29.450067138671898,0.017672773,0.017494202,31.02659029638806,29.184442138671898,0.017855879,0.028678894,15.198262787978797,26.731317138671898,0.016741987,0.09640503,3.723705788894457,0,0,1
03-05-2020 10:00,927.0219,30.2622009277344,0.017710915,0.015945435,30.630592940342392,30.2465759277344,0.01738285,0.018249512,14.708890165139472,28.2153259277344,0.016574135,0.092315674,2.9388595876052293,0,0,1
03-05-2020 11:00,956.1288,30.732080078125023,0.017726324,0.02494049,29.87792000390532,31.044580078125023,0.017062567,0.013553619,14.088422299296,28.872705078125023,0.016734503,0.08843994,1.4494604405810838,0,0,1
03-05-2020 12:00,941.6946,30.881402587890648,0.017779928,0.038528442,28.48680892045831,31.678277587890648,0.016925436,0.014953613,13.670360781102232,28.928277587890648,0.016902547,0.0932312,0.3689606963747382,0,0,1
03-05-2020 13:00,978.5727,30.832299804687523,0.01785647,0.058059692,27.338186297808985,31.972924804687523,0.016872277,0.0211792,13.40780976298444,28.722924804687523,0.0169562,0.107910156,0.4755709507517597,0,0,1
03-05-2020 14:00,988.7182,30.515222167968773,0.017902454,0.06845093,27.268435799333684,32.01522216796877,0.016880115,0.02533722,13.272789981309108,28.343347167968773,0.01707085,0.1184082,0.5108927505915152,0,0,1
03-05-2020 15:00,1025.4679,29.927758789062523,0.017940652,0.07321167,27.57238233631972,31.630883789062523,0.01683439,0.03475952,13.212966653744676,27.802758789062523,0.017192971,0.11682129,0.741121767734139,0,0,1
03-05-2020 16:00,1024.8079,29.189904785156276,0.018016977,0.07922363,27.127701545875748,30.611779785156276,0.01697175,0.030349731,12.256923926624756,26.971154785156276,0.017536325,0.11541748,1.265128915837031,0,0,1
03-05-2020 17:00,1032.9768,28.486779785156276,0.018184802,0.07333374,26.19817802558704,29.143029785156276,0.017414233,0.032730103,9.97683739052695,25.971154785156276,0.017910143,0.13671875,1.95334259530086,0,0,1
03-05-2020 18:00,1079.9978,27.912988281250023,0.01840602,0.06097412,24.89812883447284,27.537988281250023,0.017635452,0.03665161,8.481922003281507,25.037988281250023,0.017994033,0.14019775,2.686387269075001,0,0,1
03-05-2020 19:00,1183.8685,27.585290527343773,0.018627243,0.053588867,24.06919194689681,26.647790527343773,0.017673569,0.038208008,8.751303029721779,24.429040527343773,0.01791008,0.13085938,2.970006549134403,0,0,1
03-05-2020 20:00,1194.9295,27.429864501953148,0.018833224,0.054260254,23.468359761860423,26.086114501953148,0.017887179,0.049865723,8.12009987830762,24.164239501953148,0.017688815,0.11328125,3.067537687485167,0,0,1
03-05-2020 21:00,1187.4266,27.332788085937523,0.019016344,0.05593872,22.37713070064066,25.739038085937523,0.017986376,0.0544281,7.829691524348522,23.973413085937523,0.017490465,0.11468506,3.276233954595916,0,0,1
03-05-2020 22:00,1167.7994,27.213769531250023,0.019161377,0.06149292,21.42891073601342,25.495019531250023,0.01799408,0.05456543,7.774241714052607,23.807519531250023,0.017391358,0.12060547,3.4613723943195702,0,0,1
03-05-2020 23:00,1137.57,27.080041503906276,0.019237768,0.07345581,20.82963874141019,25.298791503906276,0.017971288,0.056137085,7.98053379654108,23.673791503906276,0.01731516,0.12579346,3.628675764995352,0,0,1
04-05-2020 00:00,1110.7887,26.953637695312523,0.019283617,0.08331299,20.36409447259968,25.141137695312523,0.017940843,0.058792114,8.182845076881641,23.563012695312523,0.01723131,0.12890625,3.7857574457859786,0,0,1
04-05-2020 01:00,1081.332,26.843804931640648,0.01930661,0.08883667,20.192581559489145,25.000054931640648,0.017925689,0.057037354,8.031300461903726,23.460992431640648,0.01715512,0.1251831,3.884733809258857,0,0,1
04-05-2020 02:00,1043.9713,26.743676757812523,0.019352503,0.09524536,20.13068978004748,24.868676757812523,0.017925806,0.05215454,7.54652142756769,23.360864257812523,0.017071314,0.12640381,3.860442604325033,0,0,1
04-05-2020 03:00,1026.6849,26.6760192871094,0.019428894,0.095214844,19.972235611280475,24.7541442871094,0.017925903,0.058181763,7.079750838340527,23.2853942871094,0.016995117,0.124694824,3.683370788234188,0,0,1
04-05-2020 04:00,1011.514,26.657830810546898,0.019482337,0.08795166,19.67967931997895,24.673455810546898,0.017887793,0.06600952,6.574052366711394,23.243768310546898,0.016911231,0.11880493,3.533034663952688,0,0,1
04-05-2020 05:00,1009.2842,26.664758300781276,0.01955099,0.07342529,19.0576509025211,24.617883300781276,0.017842006,0.0697937,6.20714408219799,23.219445800781276,0.016873073,0.111328125,3.50824454792485,0,0,1
04-05-2020 06:00,978.4936,26.771203613281276,0.019619282,0.06607056,18.684175962468466,24.771203613281276,0.01787978,0.07171631,6.168060366220117,23.239953613281276,0.01688033,0.118011475,3.5683904396546526,0,0,1
04-05-2020 07:00,1041.7022,27.312188720703148,0.019580623,0.0630188,20.46793976509456,25.687188720703148,0.018047115,0.07727051,7.8742842866729,23.874688720703148,0.017024776,0.11590576,3.7661039486283134,0,0,1
04-05-2020 08:00,1113.8424,27.990991210937523,0.019366557,0.06906128,22.998440591773186,26.928491210937523,0.018176371,0.087127686,9.26951350889184,25.084741210937523,0.01694041,0.09713745,3.8746781147811578,0,0,1
04-05-2020 09:00,1142.9317,28.825524902343773,0.019099124,0.072753906,24.37524361356627,28.341149902343773,0.018092044,0.12609863,11.585170770999143,26.434899902343773,0.016779788,0.080078125,3.549220304427918,0,0,1
04-05-2020 10:00,1184.6485,29.757409667968773,0.018953906,0.084228516,24.447186079926716,29.241784667968773,0.017984973,0.15844727,11.894725848931545,27.804284667968773,0.016588794,0.07409668,3.2840697505085736,0,0,1
04-05-2020 11:00,1188.3393999999998,30.553308105468773,0.01891555,0.08477783,24.21427955212617,29.943933105468773,0.017961876,0.14111328,11.778407834392612,29.053308105468773,0.016725915,0.08520508,2.8692617072205344,0,0,1
04-05-2020 12:00,1211.3422,31.028588867187523,0.018938372,0.073028564,24.192193517183423,30.450463867187523,0.01796181,0.10458374,11.911512355150965,29.841088867187523,0.016863177,0.10644531,2.0532123808359857,0,0,1
04-05-2020 13:00,1220.2101,31.121209716796898,0.01892303,0.06845093,23.86678659135464,30.761834716796898,0.017984614,0.0982666,11.938640120620418,30.105584716796898,0.016977534,0.12057495,1.4955469240691657,0,0,1
04-05-2020 14:00,1203.3972,30.863732910156276,0.018839074,0.07369995,22.60931975362549,30.676232910156276,0.0180151,0.14886475,11.537221800652071,30.082482910156276,0.017107202,0.1274414,1.2200408349863832,0,0,1
04-05-2020 15:00,1162.6518999999998,30.423974609375023,0.01872467,0.08493042,21.5906744853292,30.080224609375023,0.01811432,0.1954956,10.731461292601738,29.580224609375023,0.017305603,0.13586426,0.7315500487449775,0,0,1
04-05-2020 16:00,1119.5835,29.841333007812523,0.018671123,0.08987427,21.101584873067555,29.231958007812523,0.018419353,0.20855713,9.403549364275296,28.778833007812523,0.017480938,0.14538574,0.3402864348462956,0,0,1
04-05-2020 17:00,1082.7445,29.065209960937523,0.0187855,0.086242676,20.9058289352917,28.158959960937523,0.018831277,0.18292236,8.044459854495264,27.690209960937523,0.018075967,0.14654541,0.6345954573026873,0,0,1
04-05-2020 18:00,1159.2763,28.287774658203148,0.019098334,0.07128906,20.529038167460616,27.053399658203148,0.019037299,0.13452148,7.176436968203215,26.537774658203148,0.018472724,0.15203857,0.7241745166788409,0,0,1
04-05-2020 19:00,1251.1961,27.766442871093773,0.019449385,0.06008911,20.201834196909783,26.391442871093773,0.019037398,0.10266113,7.987253190646591,25.672692871093773,0.018526228,0.1665039,0.8167828037357961,0,0,1
04-05-2020 20:00,1254.872,27.489892578125023,0.019678332,0.057052612,20.2740719960321,25.911767578125023,0.019029833,0.084991455,9.215449679037114,25.114892578125023,0.01831267,0.15838623,1.5695175253845748,0,0,1
04-05-2020 21:00,1248.6315,27.338525390625023,0.019808112,0.056365967,20.88256865387935,25.604150390625023,0.018984137,0.08520508,9.873413904991638,24.651025390625023,0.018350897,0.14837646,2.641910757306102,0,0,1
04-05-2020 22:00,1231.7722,27.217370605468773,0.019930169,0.060409546,20.73001748378254,25.404870605468773,0.018930718,0.09692383,9.320073717996372,24.342370605468773,0.018259332,0.14709473,3.392033432633804,0,0,1
04-05-2020 23:00,1185.1228,27.1044860839844,0.019983597,0.066589355,20.296412266484765,25.2294860839844,0.018884964,0.107788086,7.843101726354274,24.1201110839844,0.01806862,0.15148926,3.715518764456167,0,0,1
05-05-2020 00:00,1154.7777,27.004083251953148,0.019991152,0.077056885,19.54862641096975,25.082208251953148,0.018839113,0.095703125,6.421676173786829,23.925958251953148,0.017969362,0.1663208,3.4733053946759505,0,0,1
05-05-2020 01:00,1113.3064,26.872338867187523,0.019998841,0.076416016,19.203914839266723,24.919213867187523,0.018785767,0.073028564,5.302944207692313,23.762963867187523,0.017893128,0.16925049,3.23344532749714,0,0,1
05-05-2020 02:00,1066.4705,26.7648864746094,0.02000661,0.06454468,18.775536882264785,24.7180114746094,0.018663837,0.07485962,4.2800009137446775,23.6242614746094,0.017832233,0.17675781,3.100769292068779,0,0,1
05-05-2020 03:00,1043.4924,26.689904785156276,0.020006802,0.06555176,17.34222570370938,24.627404785156276,0.018557217,0.086883545,3.204726489651515,23.502404785156276,0.017725613,0.18328857,2.811615736235713,0,0,1
05-05-2020 04:00,1027.832,26.607019042968773,0.020022262,0.075683594,14.17868648003306,24.607019042968773,0.018504012,0.09765625,2.5274136272127343,23.435144042968773,0.017603744,0.18023682,2.3568957205432866,0,0,1
05-05-2020 05:00,1024.3181,26.571252441406276,0.020037623,0.086517334,12.01633579329476,24.586877441406276,0.018511744,0.07495117,2.841005145026989,23.368127441406276,0.01755807,0.19000244,2.090004135109493,0,0,1
05-05-2020 06:00,977.6462,26.754571533203148,0.0201139,0.08679199,12.47381452229318,24.863946533203148,0.018778756,0.0625,3.394464630421417,23.363946533203148,0.017565683,0.16723633,2.3232112463950814,0,0,1
05-05-2020 07:00,1033.6389,27.329064941406276,0.020144409,0.093688965,15.072901793259264,26.032189941406276,0.019312805,0.059143066,4.942511928931792,24.032189941406276,0.01761145,0.13983154,2.785543716679228,0,0,1
05-05-2020 08:00,1100.4303,27.818688964843773,0.020052804,0.11135864,15.943837291279689,27.834313964843773,0.019328011,0.074523926,6.42941975255094,25.240563964843773,0.017313851,0.12243652,2.780257353499973,0,0,1
05-05-2020 09:00,1124.9766,28.3073669433594,0.019846758,0.1348877,16.11357102012176,29.1511169433594,0.018870195,0.12548828,6.778892631908357,26.4479919433594,0.016947588,0.12149048,2.8379350673191204,0,0,1
05-05-2020 10:00,1164.2523,28.714196777343773,0.019739933,0.17224121,15.998518961071175,30.276696777343773,0.018626042,0.16894531,6.170218592624894,27.511071777343773,0.016688175,0.137146,2.8863633185040376,0,0,1
05-05-2020 11:00,1186.3869,28.926782226562523,0.019755179,0.20690918,16.007396933661543,31.145532226562523,0.018580252,0.19598389,5.087225083180027,28.333032226562523,0.016550833,0.15740967,2.6826404407494646,0,0,1
05-05-2020 12:00,1199.6121,29.065881347656276,0.019854281,0.19250488,15.889414707781386,31.581506347656276,0.018625949,0.21777344,4.2803573568839575,28.659631347656276,0.016825411,0.17736816,2.3356185725988525,0,0,1
05-05-2020 13:00,1203.3385,29.143395996093773,0.019930582,0.16265869,15.845923800347702,31.643395996093773,0.018755656,0.21447754,4.004857437511053,28.455895996093773,0.01719163,0.19384766,2.2642117658421443,0,0,1
05-05-2020 14:00,1180.5174,29.147149658203148,0.019999275,0.13806152,17.02080685237224,30.897149658203148,0.018961677,0.20214844,4.01965253552439,28.069024658203148,0.017489204,0.20196533,2.1762185530825344,0,0,1
05-05-2020 15:00,1171.5045,29.027429199218773,0.020037496,0.13024902,18.929694690207054,30.261804199218773,0.019327963,0.16088867,4.471127141640856,27.636804199218773,0.01773342,0.19830322,2.022738051721845,0,0,1
05-05-2020 16:00,1126.2414,28.757257080078148,0.019938385,0.13049316,20.25224108692588,29.679132080078148,0.019854462,0.12872314,4.773221300788777,27.163507080078148,0.017970001,0.1998291,2.4638150987777614,0,0,1
05-05-2020 17:00,1103.6834,28.296777343750023,0.019816343,0.09902954,19.78682075920323,28.843652343750023,0.020159665,0.09542847,4.825598728013061,26.531152343750023,0.018366758,0.18798828,3.048514296650973,0,0,1
05-05-2020 18:00,1165.0271,27.7094665527344,0.01974001,0.0730896,18.684633054736096,27.7250915527344,0.020815754,0.08502197,3.5367121975119478,25.8032165527344,0.018641377,0.17468262,3.4217115054852334,0,0,1
05-05-2020 19:00,1207.6227,27.344171142578148,0.019709473,0.045913696,18.622673464891676,27.078546142578148,0.020663148,0.09365845,3.4857184751226367,25.203546142578148,0.018664246,0.17559814,3.695468746696757,0,0,1
05-05-2020 20:00,1214.5541,27.190148925781276,0.01963321,0.024291992,18.72402732370229,26.721398925781276,0.020426666,0.10430908,3.897464353387378,24.752648925781276,0.0186185,0.16656494,3.814917661445767,0,0,1
05-05-2020 21:00,1215.3322,27.069482421875023,0.019602751,0.0234375,17.02181035886214,26.444482421875023,0.020213103,0.10775757,4.108166704545078,24.428857421875023,0.01861856,0.15045166,3.935147438243931,0,0,1
05-05-2020 22:00,1193.0010000000002,26.956750488281276,0.019633157,0.032165527,15.515828483607148,26.206750488281276,0.020052774,0.10992432,3.6520429850886615,24.191125488281276,0.018526895,0.13604736,3.727457260101719,0,0,1
05-05-2020 23:00,1133.9187,26.804010009765648,0.019617774,0.03529358,15.126684880005412,25.960260009765648,0.019846655,0.10900879,3.11948505370272,24.007135009765648,0.018389441,0.1449585,3.277869400227364,0,0,1
06-05-2020 00:00,1109.8549,26.663507080078148,0.01962526,0.03768921,15.471807492578312,25.710382080078148,0.01961763,0.11242676,2.9013596570133258,23.866632080078148,0.018251969,0.15893555,3.025930368780849,0,0,1
06-05-2020 01:00,1070.9047,26.557702636718773,0.019632766,0.051437378,15.075127899993811,25.526452636718773,0.019419143,0.113342285,3.0196298726743627,23.729577636718773,0.018183181,0.16436768,3.09803295178063,0,0,1
06-05-2020 02:00,1038.1667000000002,26.465234375000023,0.019670824,0.06707764,13.41398132619586,25.433984375000023,0.019251207,0.12072754,3.275799733716373,23.605859375000023,0.018144945,0.16546631,3.378049731408533,0,0,1
06-05-2020 03:00,975.0493,26.390405273437523,0.019678405,0.083984375,11.743724169659592,25.484155273437523,0.019068053,0.12786865,3.035713687800501,23.531030273437523,0.01810675,0.18035889,3.4963454021902978,0,0,1
06-05-2020 04:00,981.4455,26.330743408203148,0.019609712,0.09875488,10.554872944047704,25.393243408203148,0.018915437,0.12225342,2.4102792074781934,23.471368408203148,0.018060945,0.1809082,3.1385999385278773,0,0,1
06-05-2020 05:00,975.6158,26.305047607421898,0.019586802,0.09957886,10.186839353519044,25.086297607421898,0.018831491,0.102142334,2.4067021012097207,23.461297607421898,0.01796937,0.17730713,2.532388964946241,0,0,1
06-05-2020 06:00,941.5548,26.550683593750023,0.01970885,0.09591675,11.77553070233071,25.206933593750023,0.019006945,0.073913574,3.181907199208902,23.566308593750023,0.017908312,0.18762207,2.177150574030572,0,0,1
06-05-2020 07:00,994.1366,27.346246337890648,0.019777462,0.102630615,16.347384070314824,26.533746337890648,0.019212887,0.0864563,6.50907003097615,24.330621337890648,0.01804559,0.1864624,2.3188521905060693,0,0,1
